location,total_stops,avg_dwell_hours,median_dwell_hours,pct_delayed,currently_stuck,category
"RAMGARH, Ramgarh, JHARKHAND",5,270.5,353.8930555555556,100.0,0,Prioritize for Clearing
RAMPURA PHULL EXPANSION,5,270.2,256.8333333333333,100.0,0,Prioritize for Clearing
"Sherkot, Sherkot, UTTAR PRADESH",3,269.6,325.9927777777778,100.0,0,Ignore
"Mancherial, Mancherial, TELANGANA",2,269.2,269.2001388888889,100.0,0,Ignore
"SELAQUI, Dehradun, UTTARAKHAND",7,269.1,276.5838888888889,85.7,1,Prioritize for Clearing
BADNAWAR,2,269.1,269.08333333333337,100.0,0,Ignore
"Davanagere, DAVANGERE, KARNATAKA",7,268.9,328.76722222222224,100.0,0,Prioritize for Clearing
KHAMGAON,6,268.7,290.5,100.0,0,Prioritize for Clearing
JAIPUR CHOMU,2,268.5,268.5333333333333,100.0,0,Ignore
"Amangaon, Amangaon, MAHARASHTRA",2,268.3,268.31888888888886,100.0,0,Ignore
SAWAI MADHOPUR,4,268.0,243.975,100.0,0,Ignore
SRIKALAHASTI,2,267.9,267.875,100.0,0,Ignore
MALKAPUR,4,267.5,267.45,100.0,0,Ignore
AMB OFFICE,7,267.3,326.98333333333335,100.0,0,Prioritize for Clearing
BACHUPALLY,5,267.1,329.1,80.0,0,Prioritize for Clearing
MANGAON,5,266.1,279.46666666666664,100.0,0,Prioritize for Clearing
BHUSAWAL,10,266.0,341.625,80.0,1,Prioritize for Clearing
NIMBAHERA,5,266.0,304.26666666666665,80.0,1,Prioritize for Clearing
CHERTHALAI,2,266.0,265.9666666666667,100.0,0,Ignore
"Auraiya1, Auraiya, UTTAR PRADESH",3,265.7,281.5472222222222,100.0,0,Ignore
ALANGAD,2,265.7,265.69166666666666,100.0,0,Ignore
"PNQ/DNK-TML, PUNE, MAHARASHTRA",15,265.2,352.2138888888889,93.3,0,Prioritize for Clearing
NAMR,8,265.0,339.7794444444445,87.5,0,Prioritize for Clearing
"SURATKAL, SURATKAL, KARNATAKA",3,264.9,355.0566666666667,100.0,0,Ignore
PALASA,2,264.6,264.55833333333334,100.0,0,Ignore
JAISALMER,2,263.8,263.775,100.0,0,Ignore
"MIA Alwar, Alwar, RAJASTHAN",5,263.6,231.82305555555556,100.0,0,Prioritize for Clearing
NANDED,15,263.2,279.65,93.3,1,Prioritize for Clearing
"Tuni, Tuni, ANDHRA PRADESH",3,262.7,275.23805555555555,100.0,0,Ignore
MORENA EXPANSION,3,262.2,276.98333333333335,100.0,0,Ignore
THIC,35,262.0,322.79027777777776,91.4,0,Prioritize for Clearing
"BADLAPUR, Thane, MAHARASHTRA",12,261.7,291.72541666666666,91.7,0,Prioritize for Clearing
"Koregaon, Koregaon, MAHARASHTRA",3,261.5,326.835,100.0,0,Ignore
"Akola, Akola, MAHARASHTRA",9,261.4,306.02,100.0,0,Prioritize for Clearing
"Srirangapatna, Srirangapatna, KARNATAKA",1,261.3,261.3466666666667,100.0,0,Ignore
DARSI REACH,1,260.8,260.81666666666666,100.0,0,Ignore
"PNQ/JMR, PUNE, MAHARASHTRA",20,260.7,350.9122222222222,80.0,2,Prioritize for Clearing
"CJB/RTP-TML, Coimbatore, TAMIL NADU",5,260.6,327.04555555555555,80.0,0,Prioritize for Clearing
BISHNUPUR,11,260.1,259.35,100.0,0,Prioritize for Clearing
"PNQ/KTD, PUNE, MAHARASHTRA",7,259.8,210.6172222222222,100.0,0,Prioritize for Clearing
RAGHUNATHPUR,7,259.7,305.96666666666664,100.0,0,Prioritize for Clearing
"Ekma1, EKMA, BIHAR",1,259.4,259.44666666666666,100.0,0,Ignore
DHARMAVARAM,4,259.4,259.175,100.0,0,Ignore
BIR BILLING,4,259.1,301.35833333333335,100.0,0,Ignore
"Ratanpur Pali, RATANPURPALI, CHHATTISGARH",1,258.9,258.9275,100.0,0,Ignore
KADIRI,2,258.9,258.85833333333335,100.0,0,Ignore
"Khunti, Khunti, JHARKHAND",1,258.5,258.5136111111111,100.0,0,Ignore
BHADOHI,8,257.9,255.44166666666666,100.0,0,Prioritize for Clearing
RAMPUR BUSHAHR,5,257.8,325.78333333333336,80.0,0,Prioritize for Clearing
"Dodamarg, Dodamarg, MAHARASHTRA",1,257.7,257.7366666666667,100.0,0,Ignore
"OTTAPALAM, OTTAPALAM, KERALA",1,257.6,257.61277777777775,100.0,0,Ignore
THARANGAMBADI,1,257.4,257.3888888888889,100.0,0,Ignore
"ZUNHEBOTO, Zunheboto, NAGALAND",1,257.3,257.31583333333333,100.0,0,Ignore
"Cuddalore, Cuddalore, TAMIL NADU",3,257.3,306.1647222222222,100.0,0,Ignore
SHILLONG NONGMENSON,1,257.2,257.1666666666667,100.0,0,Ignore
"SRT/ADJ, Surat, GUJARAT",31,257.1,331.49,87.1,0,Prioritize for Clearing
"KER-SA-AZHIKODE, Kannur, KERALA",1,256.9,256.90277777777777,100.0,0,Ignore
"Osmanabad1, Osmanabad, MAHARASHTRA",2,256.5,256.4502777777778,100.0,0,Ignore
Gadoya kirana Store SURAT,1,256.5,256.5308333333333,100.0,0,Ignore
MANDVI,7,256.3,306.06666666666666,85.7,0,Prioritize for Clearing
"Hospet1, Hospet, KARNATAKA",3,256.1,329.8963888888889,100.0,0,Ignore
TRIVANDRUM (TRVH),2,256.1,256.07972222222224,100.0,0,Ignore
"GTR/LPM, Guntur, ANDHRA PRADESH",5,256.0,274.0311111111111,100.0,0,Prioritize for Clearing
"Tauni Devi, HAMIRPUR, HIMACHAL PRADESH",1,255.9,255.8686111111111,100.0,0,Ignore
BARPETA TOWN,1,255.9,255.86666666666667,100.0,0,Ignore
"Silapathar, Dhemaji, ASSAM",1,255.8,255.79638888888888,100.0,0,Ignore
"Gadchandur, Gadchandur, MAHARASHTRA",2,255.8,255.84541666666667,100.0,0,Ignore
"Aurangabad1 BH, Aurangabad BH, BIHAR",2,255.7,255.6776388888889,100.0,0,Ignore
CHINTHAMANI,6,255.3,271.7583333333333,100.0,0,Prioritize for Clearing
"Dhing, Dhing, ASSAM",1,254.9,254.87944444444443,100.0,0,Ignore
AMBALA WAREHOUSE PUD,1,254.7,254.65,100.0,0,Ignore
"Katangi, Katangi, MADHYA PRADESH",1,254.3,254.26055555555556,100.0,0,Ignore
WADA,2,254.2,254.19166666666666,100.0,0,Ignore
"Jais, Amethi, UTTAR PRADESH",1,253.9,253.865,100.0,0,Ignore
ORAI OFFICE,8,253.9,256.19166666666666,100.0,0,Prioritize for Clearing
"Phursungi, MANJARI, MAHARASHTRA",1,253.9,253.93277777777777,100.0,0,Ignore
"Noida/SPR, Delhi NCR, DELHI",16,253.9,298.5301388888889,81.3,0,Prioritize for Clearing
"Saraikela Kharswan, SARAIKELAKHARSWAN, JHARKHAND",1,253.9,253.92472222222221,100.0,0,Ignore
"Biaora1, Biaora, MADHYA PRADESH",3,253.4,327.2158333333333,100.0,0,Ignore
"Baghpat1, BAGHPAT, UTTAR PRADESH",1,252.5,252.5025,100.0,0,Ignore
KARUKACHAL,3,252.4,232.21666666666667,100.0,0,Ignore
MAHABUBABAD,1,252.4,252.39388888888888,100.0,0,Ignore
"PNQ/VRS-TML, PUNE, MAHARASHTRA",2,252.0,251.99458333333334,100.0,0,Ignore
"PARWANOO, Parwanoo, HIMACHAL PRADESH",1,251.9,251.8686111111111,100.0,0,Ignore
"Puttur, Puttur, ANDHRA PRADESH",4,251.7,302.39180555555555,100.0,0,Ignore
FIROZEPUR,6,251.6,289.85833333333335,100.0,0,Prioritize for Clearing
Meppadi,1,251.4,251.36527777777778,100.0,0,Ignore
PONDICHERRY,2,251.3,251.31347222222223,100.0,0,Ignore
"DEL/NOIDA-EHV, Delhi NCR, DELHI",24,251.3,282.98791666666665,79.2,0,Prioritize for Clearing
"PNQ/TLG, Telegaon, MAHARASHTRA",13,251.2,282.73,92.3,1,Prioritize for Clearing
"VEMAGIRI AP, Rajahmundry, ANDHRA PRADESH",1,251.0,250.95277777777778,100.0,0,Ignore
MOTIPUR,3,250.7,235.6,100.0,0,Ignore
"Henria, CONTAI, WEST BENGAL",3,250.4,353.20472222222224,66.7,1,Ignore
Konnagar,1,250.4,250.37666666666667,100.0,0,Ignore
Basugaon,1,250.3,250.26805555555555,100.0,0,Ignore
"Sultanpur, Sultanpur, UTTAR PRADESH",4,250.1,289.2759722222222,75.0,1,Ignore
CUTTACK,6,250.0,298.0420833333333,83.3,0,Prioritize for Clearing
Karnprayag,1,249.8,249.80083333333334,100.0,0,Ignore
"Payal, MACHIWARA, PUNJAB",3,249.7,249.69222222222223,100.0,0,Ignore
TIRURANGADI,1,249.3,249.3138888888889,100.0,0,Ignore
"Bandikui, Bandikui, RAJASTHAN",4,248.4,306.75805555555553,75.0,1,Ignore
SONARI,1,248.3,248.31222222222223,100.0,0,Ignore
KHATRA,2,248.2,248.23333333333335,100.0,0,Ignore
"THN/KLW-TML, Thane, MAHARASHTRA",3,248.1,273.68361111111113,100.0,0,Ignore
VIKARABAD REACH,4,248.1,240.83333333333334,100.0,0,Ignore
"ISNAPUR, ISNAPUR, TELANGANA",1,247.8,247.79222222222222,100.0,0,Ignore
SULTANPUR,13,247.8,258.01666666666665,100.0,0,Prioritize for Clearing
PATTI,12,247.2,277.8666666666667,100.0,0,Prioritize for Clearing
AMBAD,1,247.1,247.1075,100.0,0,Ignore
"VAZHUTHAKKAD, Trivandrum, KERALA",1,247.1,247.10777777777778,100.0,0,Ignore
"MAA/PAL-TML, Chennai, TAMIL NADU",18,246.5,280.3673611111111,88.9,1,Prioritize for Clearing
SHAHABAD MARKANDA,8,246.3,317.6833333333333,87.5,1,Prioritize for Clearing
CHOTILA,3,246.3,207.23333333333332,100.0,0,Ignore
"Jhajjar kotli, Jhajjar Kotli, JAMMU AND KASHMIR",2,246.3,246.2784722222222,100.0,0,Ignore
PITM,28,246.2,266.0788888888889,92.9,0,Prioritize for Clearing
"TadepalliGudem, Tadepalligudem, ANDHRA PRADESH",3,246.1,273.55555555555554,100.0,0,Ignore
WADI REACH,2,246.0,246.04166666666666,100.0,0,Ignore
"Hinganghat, Hinganghat, MAHARASHTRA",3,246.0,282.0522222222222,100.0,0,Ignore
PONNUR REACH,2,245.9,245.94166666666666,100.0,0,Ignore
BIAORA,5,245.5,255.26666666666668,100.0,0,Prioritize for Clearing
BANDERDEWA,3,245.5,253.58333333333334,100.0,0,Ignore
PARDI VALSAD,6,245.2,314.04166666666663,83.3,0,Prioritize for Clearing
GAJRAULA,7,245.2,323.78333333333336,100.0,0,Prioritize for Clearing
"CGL/MM-Nagar, Chengalpet, TAMIL NADU",2,244.9,244.94805555555553,100.0,0,Ignore
"Dargah Saida Kadal, DARGAH, JAMMU AND KASHMIR",3,244.8,349.24111111111114,100.0,0,Ignore
"BLR/CRM-TML, BANGALORE, KARNATAKA",11,244.7,306.06555555555553,81.8,0,Prioritize for Clearing
SILAPATHER,2,244.4,244.43333333333334,100.0,0,Ignore
WANAPARTHY REACH,4,244.4,300.67499999999995,100.0,0,Ignore
SHYAMNAGAR,1,244.2,244.21166666666667,100.0,0,Ignore
MEHRE,4,243.9,254.51666666666668,100.0,0,Ignore
B C ROAD,10,243.6,255.90833333333336,100.0,0,Prioritize for Clearing
PERUMBAVOOR,4,243.2,267.31666666666666,100.0,0,Ignore
SIDDHARTH NAGAR,5,242.8,254.08333333333334,100.0,0,Prioritize for Clearing
YAWATMAL OUTER,18,242.5,255.33333333333334,88.9,0,Prioritize for Clearing
"MAA/NAM-EHV, Chennai, TAMIL NADU",24,242.2,275.86513888888885,83.3,0,Prioritize for Clearing
RAJPURA,18,242.1,264.6166666666667,88.9,0,Prioritize for Clearing
"Badi Sadri, Badi Sadri, RAJASTHAN",3,241.9,352.9558333333333,66.7,1,Ignore
KOMPALLY PUD,4,241.8,243.86666666666667,100.0,0,Ignore
"Gurusarai, Gurusarai, UTTAR PRADESH",2,241.6,241.6148611111111,100.0,0,Ignore
"BLR/BRY-EHV, BANGALORE, KARNATAKA",61,241.6,306.0152777777778,75.4,0,Prioritize for Clearing
HOWRAH CITY,17,241.2,282.4166666666667,88.2,2,Prioritize for Clearing
"Yavatmal, Yavatmal, MAHARASHTRA",9,239.3,326.2261111111111,77.8,1,Prioritize for Clearing
VIT SERVICE CENTRE,16,239.3,245.41666666666669,93.8,0,Prioritize for Clearing
BAHADURGARH,2,239.1,239.06986111111112,50.0,0,Ignore
"AGR/KML, Agra, UTTAR PRADESH",10,238.8,269.38916666666665,100.0,0,Prioritize for Clearing
ATTUR,3,238.1,229.86666666666667,100.0,0,Ignore
GADHINGLAJ,4,238.1,232.45833333333331,100.0,0,Ignore
ARRAH OFFICE,4,238.0,231.85000000000002,100.0,0,Ignore
GUDIWADA REACH,5,237.6,233.61666666666667,80.0,0,Prioritize for Clearing
"BLR/KMP-EHV, BANGALORE, KARNATAKA",48,237.0,303.87416666666667,79.2,0,Prioritize for Clearing
"PNQ/BHO, PUNE, MAHARASHTRA",14,236.9,234.46402777777774,100.0,0,Prioritize for Clearing
"BLR/HSR-TML, BANGALORE, KARNATAKA",30,236.9,275.4738888888889,96.7,0,Prioritize for Clearing
"Purulia, PURULIA, WEST BENGAL",4,236.8,240.40708333333333,100.0,0,Ignore
ALIBAG,1,236.5,236.54638888888888,100.0,0,Ignore
"BOM/SA-MIR, Mumbai, MAHARASHTRA",34,236.4,290.5698611111111,82.4,2,Prioritize for Clearing
"Beltala, Balurghat, WEST BENGAL",1,236.3,236.30916666666667,100.0,0,Ignore
CHIKALTHANA,18,236.3,306.45,77.8,3,Prioritize for Clearing
"BOM/SA-Dharavi, Mumbai, MAHARASHTRA",3,235.9,226.4336111111111,100.0,0,Ignore
"Sargachi, Murshidabad, WEST BENGAL",2,235.7,235.66277777777776,100.0,0,Ignore
TANDA,9,235.4,279.1166666666667,100.0,0,Prioritize for Clearing
"Peddapalli1, Peddapalli, TELANGANA",1,235.3,235.27166666666668,100.0,0,Ignore
BARDOLI,9,235.2,279.05,88.9,0,Prioritize for Clearing
POCHAMPALLI,1,235.1,235.05,100.0,0,Ignore
"BLR/WHF-TML, BANGALORE, KARNATAKA",27,235.0,255.5425,100.0,0,Prioritize for Clearing
"Kondhwa, PUNE, MAHARASHTRA",14,234.9,277.4838888888889,85.7,0,Prioritize for Clearing
RAMGARH BDEL,16,234.6,294.8,93.8,1,Prioritize for Clearing
"Rupana, Rupana, PUNJAB",3,234.5,330.1719444444444,66.7,1,Ignore
"BLR/CRP-TML, BANGALORE, KARNATAKA",18,234.5,243.74124999999998,94.4,1,Prioritize for Clearing
DHOLPUR,6,234.2,218.21666666666667,100.0,0,Prioritize for Clearing
"Indora, Indora, HIMACHAL PRADESH",1,234.1,234.1486111111111,100.0,0,Ignore
MALOUT,10,234.1,256.16666666666663,90.0,0,Prioritize for Clearing
"HYD/MOU-TML, Hyderabad, TELANGANA",17,233.9,260.06388888888887,82.4,1,Prioritize for Clearing
DEHGAM,5,233.9,281.35,100.0,0,Prioritize for Clearing
"Dabaspet, Dabaspet, KARNATAKA",1,233.7,233.695,100.0,0,Ignore
"Piler, Piler, ANDHRA PRADESH",1,233.4,233.44361111111112,100.0,0,Ignore
"Mangaon, Mangaon, MAHARASHTRA",1,233.4,233.44583333333333,100.0,0,Ignore
AMADALAVALASA REACH,2,233.4,233.35833333333335,100.0,0,Ignore
NANDURA,1,233.3,233.28333333333333,100.0,0,Ignore
"BARPETA ROAD, BARPETA, ASSAM",4,233.2,258.5713888888889,100.0,0,Ignore
JAYSHINGPUR,2,233.2,233.24166666666667,100.0,0,Ignore
PANRUTI,1,233.2,233.21666666666667,100.0,0,Ignore
MANAPARAI,4,232.9,280.10833333333335,75.0,0,Ignore
"PDY/SA-ECR, PONDICHERRY, TAMIL NADU",2,232.9,232.89069444444448,100.0,0,Ignore
"OOTY, Ooty, TAMIL NADU",3,232.8,256.6297222222222,100.0,0,Ignore
"Salumber, Salumber, RAJASTHAN",1,232.8,232.80555555555554,100.0,0,Ignore
"Warud, Warud, MAHARASHTRA",3,232.7,257.8905555555556,66.7,0,Ignore
FARIDABAD (FDBD),1,232.6,232.57722222222222,100.0,0,Ignore
"SURAT/SRT, Surat, GUJARAT",18,232.5,241.34708333333333,94.4,1,Prioritize for Clearing
"BLR/SRM-TML, BANGALORE, KARNATAKA",37,232.3,252.07444444444445,94.6,1,Prioritize for Clearing
"SRIKONA, SRIKONA, ASSAM",1,232.2,232.19416666666666,100.0,0,Ignore
SHAHPUR,2,232.0,232.00833333333333,100.0,0,Ignore
ANAND,28,231.9,291.31625,85.7,0,Prioritize for Clearing
NARAYANPET,3,231.7,275.3666666666667,100.0,0,Ignore
"Naxalbari, NAXALBARI, WEST BENGAL",2,231.7,231.74027777777778,100.0,0,Ignore
"Danta Ramgarh, Dantaramgarh, RAJASTHAN",3,231.6,205.88194444444446,100.0,0,Ignore
TINDIVANAM,1,231.4,231.43333333333334,100.0,0,Ignore
AMTA,2,231.2,231.21666666666664,100.0,0,Ignore
"Chimur, Chimur, MAHARASHTRA",4,231.2,230.71666666666667,100.0,0,Ignore
KONDI SOLAPUR,3,231.1,228.73333333333332,100.0,0,Ignore
DAKSHIN BARASAT,5,231.1,207.9,100.0,0,Prioritize for Clearing
"Buldhana, Buldhana, MAHARASHTRA",1,230.9,230.94694444444445,100.0,0,Ignore
MANMAD,12,230.8,243.69166666666666,75.0,1,Prioritize for Clearing
"Ambejogai, Ambejogai, MAHARASHTRA",5,230.8,234.50055555555556,100.0,0,Prioritize for Clearing
MEDINIPUR,3,230.7,294.08944444444444,100.0,0,Ignore
HISSAR CANTONMENT,45,230.7,257.48333333333335,86.7,0,Prioritize for Clearing
BANAHATTI,2,230.6,230.625,100.0,0,Ignore
GUMLA,3,230.6,205.68333333333334,100.0,0,Ignore
"Tarapith, Rampurhat, WEST BENGAL",3,230.5,226.8802777777778,100.0,0,Ignore
KATNI,12,230.4,268.2583333333333,91.7,1,Prioritize for Clearing
"Mandvi, Mandvi, GUJARAT",1,230.2,230.16972222222222,100.0,0,Ignore
"Tumsar, Tumsar, MAHARASHTRA",6,230.2,256.0348611111111,83.3,1,Prioritize for Clearing
BALLY BDEL,42,229.9,235.95,90.5,3,Prioritize for Clearing
"DEL/SDL-EHV, New Delhi, DELHI",57,229.8,278.3652777777778,78.9,0,Prioritize for Clearing
INDAPUR,3,229.7,254.46666666666667,100.0,0,Ignore
INDUSTRIAL AREA WARE,1,229.5,229.46666666666667,100.0,0,Ignore
KUCHAMAN CITY,9,229.5,299.9166666666667,88.9,1,Prioritize for Clearing
SHIVPURI EXPANSION,14,229.5,257.60833333333335,92.9,1,Prioritize for Clearing
"PURSURAH, Pursurah, WEST BENGAL",2,229.3,229.25652777777776,100.0,0,Ignore
"Andal, Asansol, WEST BENGAL",3,229.3,328.50944444444445,66.7,0,Ignore
"Manmad, Manmad, MAHARASHTRA",3,229.2,306.8677777777778,100.0,0,Ignore
CHHOTAUDAIPUR,1,229.2,229.16666666666666,100.0,0,Ignore
"MAA/SEL-TML, Chennai, TAMIL NADU",28,228.8,255.9997222222222,85.7,1,Prioritize for Clearing
HALOL REACH,6,228.7,288.25,83.3,0,Prioritize for Clearing
MIRYALGUDA,5,228.7,277.48333333333335,100.0,0,Prioritize for Clearing
"Mungeli, Mungeli, CHHATTISGARH",1,228.5,228.45222222222222,100.0,0,Ignore
"PNQ/YWD1-TML, PUNE, MAHARASHTRA",9,228.2,279.08194444444445,88.9,0,Prioritize for Clearing
"HYD/NGL-TML, Hyderabad, TELANGANA",2,228.2,228.16305555555556,100.0,0,Ignore
"Sonakhali, Sonakhali, WEST BENGAL",1,228.2,228.16861111111112,100.0,0,Ignore
"Jawad, Jawad, MADHYA PRADESH",1,228.1,228.07194444444445,100.0,0,Ignore
"POOKKOTTUMPADAM, POOKKOTTUMPADAM, KERALA",1,228.1,228.12666666666667,100.0,0,Ignore
"NBM/NRL, Navi Mumbai, MAHARASHTRA",28,228.0,276.8538888888889,85.7,1,Prioritize for Clearing
"Sewla Kalan, Dehradun, UTTARAKHAND",6,227.9,242.92472222222221,83.3,0,Prioritize for Clearing
"Chachal, CHACHAL, WEST BENGAL",1,227.8,227.81805555555556,100.0,0,Ignore
Chapra,2,227.6,227.56944444444446,100.0,0,Ignore
Jaspur,1,227.4,227.35305555555556,100.0,0,Ignore
"Solan, Solan, HIMACHAL PRADESH",7,227.3,278.8636111111111,100.0,0,Prioritize for Clearing
"Malkharoda, Sakti, CHHATTISGARH",1,227.2,227.2188888888889,100.0,0,Ignore
TRICHY KK NAGAR,10,227.1,266.68333333333334,100.0,0,Prioritize for Clearing
"RSC/Rishikesh, Rishikesh, UTTARAKHAND",7,226.6,280.76222222222225,85.7,1,Prioritize for Clearing
"Haveri, Haveri, KARNATAKA",1,226.5,226.46666666666667,100.0,0,Ignore
"BLR/VAR-TML, BANGALORE, KARNATAKA",13,226.4,184.88194444444446,92.3,1,Prioritize for Clearing
"BOM/SA-Wadala, Mumbai, MAHARASHTRA",13,226.1,182.48055555555555,100.0,0,Prioritize for Clearing
"Manvi, Manvi, KARNATAKA",3,225.9,299.735,66.7,0,Ignore
MADDUR,3,225.9,234,100.0,0,Ignore
DWARKA (DWRK),2,225.8,225.7776388888889,100.0,0,Ignore
"ALG/AMU, Aligarh, UTTAR PRADESH",5,225.8,229.41472222222222,80.0,1,Prioritize for Clearing
NARAINGARH,12,225.7,230.075,100.0,0,Prioritize for Clearing
ROHA,1,225.7,225.73583333333335,100.0,0,Ignore
"Gubbi, Gubbi, KARNATAKA",2,225.7,225.66069444444446,100.0,0,Ignore
"Sujanpur Tira, SUJANPUR TIRA, HIMACHAL PRADESH",1,225.6,225.61305555555555,100.0,0,Ignore
"NORTH PARAVUR, Cochin, KERALA",5,225.3,208.15472222222223,100.0,0,Prioritize for Clearing
"KTN/Katni, Katni, MADHYA PRADESH",12,225.1,256.4263888888889,83.3,2,Prioritize for Clearing
TIRUPUR,10,224.9,277.0447222222222,80.0,0,Prioritize for Clearing
"BOM/SRE-EHV, Mumbai, MAHARASHTRA",9,224.6,186.8486111111111,100.0,0,Prioritize for Clearing
"Ajmer, Ajmer, RAJASTHAN",29,224.5,211.31694444444443,79.3,1,Prioritize for Clearing
"SARTHEBARI, BARPETA, ASSAM",3,224.4,299.40277777777777,66.7,1,Ignore
"Juhulane, Mumbai, MAHARASHTRA",162,224.4,252.7915277777778,85.2,7,Prioritize for Clearing
"Santacruz West, Mumbai, MAHARASHTRA",71,224.2,258.06333333333333,84.5,3,Prioritize for Clearing
Shahjhanpur,1,224.1,224.10083333333333,100.0,0,Ignore
"Banar, Banar, RAJASTHAN",3,224.0,257.2108333333333,100.0,0,Ignore
NORTH LAKHIMPUR,1,223.9,223.8947222222222,100.0,0,Ignore
KUSHALNAGAR,9,223.8,255.18333333333334,100.0,0,Prioritize for Clearing
"Chiplun1, Chiplun, MAHARASHTRA",5,223.5,277.3541666666667,100.0,0,Prioritize for Clearing
"HYD/YOU, Hyderabad, TELANGANA",14,223.2,303.4363888888889,78.6,2,Prioritize for Clearing
ELUC,15,223.2,256.00416666666666,100.0,3,Prioritize for Clearing
SHORNUR,10,222.9,233.03333333333333,90.0,0,Prioritize for Clearing
BALUGAON OFFICE,4,222.9,247.47500000000002,100.0,0,Ignore
UDAIPUR TRIPURA,3,222.8,229.63333333333333,100.0,0,Ignore
TORANAGAL,5,222.8,233.13333333333333,100.0,0,Prioritize for Clearing
MAHUA OFFICE,5,222.8,256.6,80.0,0,Prioritize for Clearing
KHOPOLI,16,222.7,230.59166666666667,87.5,0,Prioritize for Clearing
MOODBIDRI,12,222.5,242.41666666666669,91.7,0,Prioritize for Clearing
"Badnawar, Badnawar, MADHYA PRADESH",2,222.4,222.44375,100.0,1,Ignore
"Bhadreswar, Bhadreswar, WEST BENGAL",2,222.3,222.25652777777776,100.0,0,Ignore
NORTH LAKHIMPUR OFFICE,8,222.2,268.3,100.0,0,Prioritize for Clearing
"HYD/SRN-TML, Hyderabad, TELANGANA",8,222.0,207.01458333333335,100.0,0,Prioritize for Clearing
"MARIANI, Mariani, ASSAM",2,222.0,222.0265277777778,100.0,0,Ignore
NAVSARI,19,222.0,254.45,84.2,0,Prioritize for Clearing
GARHWA OFFICE,2,221.9,221.925,100.0,0,Ignore
BILLIMORA,22,221.9,196.81666666666666,86.4,0,Prioritize for Clearing
SILLOD,4,221.7,252.00833333333333,100.0,0,Ignore
"Jaynagar1, MADHUBANI, BIHAR",3,221.7,233.98222222222222,100.0,0,Ignore
"BOM/VIKHROLI-TML, Mumbai, MAHARASHTRA",8,221.4,302.31152777777777,75.0,1,Prioritize for Clearing
SARJAPURA,27,221.0,229.35,85.2,2,Prioritize for Clearing
"Shegaon MH, shegaon MH, MAHARASHTRA",5,220.9,283.22805555555556,100.0,0,Prioritize for Clearing
"CJB/SVP1-TML, Coimbatore, TAMIL NADU",7,220.8,281.25138888888887,71.4,0,Prioritize for Clearing
"MAA/TMB-EHV, Chennai, TAMIL NADU",11,220.8,282.1483333333333,81.8,0,Prioritize for Clearing
"HYD/BUP, Hyderabad, TELANGANA",9,220.6,181.76555555555555,100.0,0,Prioritize for Clearing
DHKE,40,220.4,231.94097222222223,92.5,0,Prioritize for Clearing
"Manalur, Manalur, KERALA",8,220.3,253.0623611111111,87.5,0,Prioritize for Clearing
"TALCHER, TALCHER, ORISSA",11,220.2,282.5861111111111,100.0,0,Prioritize for Clearing
NANDIGAMA,2,220.1,220.1272222222222,100.0,0,Ignore
BHONGIR,5,220.1,257.78333333333336,100.0,0,Prioritize for Clearing
"KNP/JMU, Kanpur, UTTAR PRADESH",6,219.6,231.86069444444445,83.3,0,Prioritize for Clearing
ELURU,7,219.6,227.98361111111112,100.0,0,Prioritize for Clearing
"CCU/BALLYGUNGE-TML, Kolkata, WEST BENGAL",9,219.5,251.94083333333333,77.8,1,Prioritize for Clearing
"COK/KAD-TML, Cochin, KERALA",7,219.5,224.48694444444445,100.0,0,Prioritize for Clearing
"Porbandar1, PORBANDAR, GUJARAT",5,219.4,329.5202777777778,60.0,0,Prioritize for Clearing
"Ongole, Ongole, ANDHRA PRADESH",4,219.2,267.5543055555556,75.0,0,Ignore
"Keshpur, Keshpur, ORISSA",3,219.2,253.51166666666666,100.0,0,Ignore
TAMLUK,8,219.1,211.02499999999998,100.0,0,Prioritize for Clearing
PARK STREET ETAIL CENTR,28,219.1,220.025,89.3,0,Prioritize for Clearing
"VIJ/VIJ, Vijayawada, ANDHRA PRADESH",19,219.0,255.28972222222222,94.7,1,Prioritize for Clearing
PARVATHIPURAM REACH,3,219.0,209.93333333333334,100.0,0,Ignore
BAIHATA CHARIALI,3,218.9,281.25,100.0,0,Ignore
BORSAD,10,218.6,230,100.0,0,Prioritize for Clearing
"MAA/UPM-TML, Chennai, TAMIL NADU",3,218.4,282.8238888888889,66.7,0,Ignore
"Udhna GJ, Surat, GUJARAT",78,218.1,219.69611111111112,85.9,3,Prioritize for Clearing
"BLR/RRN-TML, BANGALORE, KARNATAKA",13,218.1,250.54916666666668,92.3,1,Prioritize for Clearing
MARIKAL REACH,2,218.1,218.05,100.0,0,Ignore
SHIRUR RANJANGAON,6,218.1,232.59166666666664,100.0,0,Prioritize for Clearing
"Laxmangarh, Laxmangarh, RAJASTHAN",5,218.0,232.8336111111111,80.0,1,Prioritize for Clearing
DHONE,3,217.7,279.75,66.7,0,Ignore
BAVLA,8,217.6,233.13333333333333,87.5,0,Prioritize for Clearing
PALGHAR,14,217.6,207.08333333333334,85.7,0,Prioritize for Clearing
BALIAPAL OFFICE,5,217.5,233.9,100.0,0,Prioritize for Clearing
NAGOTHANE,3,217.5,230.98333333333332,66.7,0,Ignore
FATUHA,4,217.5,236.425,100.0,0,Ignore
